# no Gd, 6% Enrich
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6 
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6 
6,6,6,6,6,-40,6,6,-40,6,6,-40,6,6,6,6,6 
6,6,6,-40,6,6,6,6,6,6,6,6,6,-40,6,6,6 
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6 
6,6,-40,6,6,-40,6,6,-40,6,6,-40,6,6,-40,6,6 
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6 
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6 
6,6,-40,6,6,-40,6,6,-40,6,6,-40,6,6,-40,6,6 
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6 
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6 
6,6,-40,6,6,-40,6,6,-40,6,6,-40,6,6,-40,6,6 
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6 
6,6,6,-40,6,6,6,6,6,6,6,6,6,-40,6,6,6 
6,6,6,6,6,-40,6,6,-40,6,6,-40,6,6,6,6,6 
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6 
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6 
