# no Gd, 4% Enrich
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 
3,3,3,3,3,-40,3,3,-40,3,3,-40,3,3,3,3,3 
3,3,3,-40,3,3,3,3,3,3,3,3,3,-40,3,3,3 
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 
3,3,-40,3,3,-40,3,3,-40,3,3,-40,3,3,-40,3,3 
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 
3,3,-40,3,3,-40,3,3,-40,3,3,-40,3,3,-40,3,3 
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 
3,3,-40,3,3,-40,3,3,-40,3,3,-40,3,3,-40,3,3 
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 
3,3,3,-40,3,3,3,3,3,3,3,3,3,-40,3,3,3 
3,3,3,3,3,-40,3,3,-40,3,3,-40,3,3,3,3,3 
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 
